user_id,recency_days,frequency_90d,monetary_avg,is_fraud,Cluster,Decision_Segment
USER_03363,22,7,908,0,1,Allowed
USER_03364,37,14,3802,0,1,Allowed
USER_03365,7,16,5390,0,1,Allowed
USER_03366,36,6,402,0,1,Allowed
USER_03367,9,6,489,0,1,Allowed
USER_03368,0,4,385,0,1,Allowed
USER_03369,9,4,681,0,1,Allowed
USER_03370,7,1,663,0,1,Allowed
USER_03371,51,4,625,0,1,Allowed
USER_03372,14,2,1188,0,1,Allowed
USER_03373,0,3,511,0,1,Allowed
USER_03374,14,4,1288,0,1,Allowed
USER_03375,9,80,2300,0,1,Allowed
USER_03376,16,4,1441,0,1,Allowed
USER_03377,30,40,19118,0,1,Allowed
USER_03378,0,5,377,0,1,Allowed
USER_03379,11,107,7630,0,1,Allowed
USER_03380,51,94,2560,0,1,Allowed
USER_03381,7,3,695,0,1,Allowed
USER_03382,105,34,5997,0,0,Suspicious
USER_03383,34,13,6645,0,1,Allowed
USER_03384,3,3,455,0,1,Allowed
USER_03385,180,35,9466,0,0,Suspicious
USER_03386,21,5,858,0,1,Allowed
USER_03387,11,3,200,0,1,Allowed
USER_03388,116,50,9317,0,0,Suspicious
USER_03389,12,21,3528,0,1,Allowed
USER_03390,51,42,3678,0,1,Allowed
USER_03391,11,6,411,0,1,Allowed
USER_03392,2,5,735,0,1,Allowed
USER_03393,18,4,159,0,1,Allowed
USER_03394,19,41,2305,0,1,Allowed
USER_03395,12,14,5831,0,1,Allowed
USER_03396,107,96,7637,0,0,Suspicious
USER_03397,114,70,6966,0,0,Suspicious
USER_03398,57,17,3002,0,1,Allowed
USER_03399,96,47,1548,0,0,Suspicious
USER_03400,2,4,342,0,1,Allowed
USER_03401,56,7,585,0,1,Allowed
USER_03402,180,33,2099,0,0,Suspicious
USER_03403,24,6,478,0,1,Allowed
USER_03404,16,4,2055,0,1,Allowed
USER_03405,44,13,952,0,1,Allowed
USER_03406,7,33,16858,0,1,Allowed
USER_03407,7,150,8744,0,1,Allowed
USER_03408,78,500,38540,0,2,Blocked
USER_03409,7,2,385,0,1,Allowed
USER_03410,4,11,648,0,1,Allowed
USER_03411,8,3,1723,0,1,Allowed
USER_03412,10,33,9200,0,1,Allowed
USER_03413,0,5,318,0,1,Allowed
USER_03414,25,4,400,0,1,Allowed
USER_03415,56,191,30105,0,0,Suspicious
USER_03416,11,100,12215,0,1,Allowed
USER_03417,3,4,642,0,1,Allowed
USER_03418,22,59,1601,0,1,Allowed
USER_03419,13,3,1189,0,1,Allowed
USER_03420,62,86,12095,0,1,Allowed
USER_03421,13,6,1684,0,1,Allowed
USER_03422,1,3,572,0,1,Allowed
USER_03423,6,2,494,0,1,Allowed
USER_03424,32,6,724,0,1,Allowed
USER_03425,3,4,765,0,1,Allowed
USER_03426,2,5,552,0,1,Allowed
USER_03427,12,5,288,0,1,Allowed
USER_03428,16,6,451,0,1,Allowed
USER_03429,41,26,2299,0,1,Allowed
USER_03430,70,54,4778,0,0,Suspicious
USER_03431,12,39,9143,0,1,Allowed
USER_03432,22,37,2553,0,1,Allowed
USER_03433,10,9,791,0,1,Allowed
USER_03434,11,2,692,0,1,Allowed
USER_03435,1,1,513,0,1,Allowed
USER_03436,87,3,606,0,0,Suspicious
USER_03437,25,3,461,0,1,Allowed
USER_03438,16,32,6399,0,1,Allowed
USER_03439,30,2,1095,0,1,Allowed
USER_03440,174,118,500000,1,2,Blocked
USER_03441,1,4,469,0,1,Allowed
USER_03442,61,23,6368,0,1,Allowed
USER_03443,3,6,217,0,1,Allowed
USER_03444,18,7,722,0,1,Allowed
USER_03445,101,23,3753,0,0,Suspicious
USER_03446,18,9,885,0,1,Allowed
USER_03447,16,2,484,0,1,Allowed
USER_03448,6,2,759,0,1,Allowed
USER_03449,27,6,939,0,1,Allowed
USER_03450,35,6,714,0,1,Allowed
USER_03451,5,4,357,0,1,Allowed
USER_03452,8,4,589,0,1,Allowed
USER_03453,63,102,2122,0,1,Allowed
USER_03454,11,6,1051,0,1,Allowed
USER_03455,110,32,2399,0,0,Suspicious
USER_03456,14,6,1264,0,1,Allowed
USER_03457,74,45,6657,0,0,Suspicious
USER_03458,22,4,636,0,1,Allowed
USER_03459,6,10,376,0,1,Allowed
USER_03460,13,4,291,0,1,Allowed
USER_03461,180,500,26988,1,2,Blocked
USER_03462,9,16,6075,0,1,Allowed
USER_03463,59,9,1063,0,1,Allowed
USER_03464,1,4,541,0,1,Allowed
USER_03465,5,4,1535,0,1,Allowed
USER_03466,71,57,6121,0,0,Suspicious
USER_03467,95,13,7978,0,0,Suspicious
USER_03468,12,1,440,0,1,Allowed
USER_03469,61,1,819,0,1,Allowed
USER_03470,6,15,3040,0,1,Allowed
USER_03471,3,3,1154,0,1,Allowed
USER_03472,6,6,516,0,1,Allowed
USER_03473,101,29,8094,0,0,Suspicious
USER_03474,97,39,3274,0,0,Suspicious
USER_03475,153,113,1889,0,0,Suspicious
USER_03476,45,1,707,0,1,Allowed
USER_03477,11,3,1062,0,1,Allowed
USER_03478,180,18,9676,0,0,Suspicious
USER_03479,24,17,3196,0,1,Allowed
USER_03480,26,5,1069,0,1,Allowed
USER_03481,143,38,4554,0,0,Suspicious
USER_03482,0,13,2674,0,1,Allowed
USER_03483,6,7,325,0,1,Allowed
USER_03484,35,3,600,0,1,Allowed
USER_03485,2,2,443,0,1,Allowed
USER_03486,43,3,507,0,1,Allowed
USER_03487,4,4,427,0,1,Allowed
USER_03488,180,193,32868,1,0,Suspicious
USER_03489,36,17,35357,0,1,Allowed
USER_03490,13,1,677,0,1,Allowed
USER_03491,45,52,4964,0,1,Allowed
USER_03492,2,4,641,0,1,Allowed
USER_03493,37,18,5195,0,1,Allowed
USER_03494,29,3,770,0,1,Allowed
USER_03495,42,22,10079,0,1,Allowed
USER_03496,61,10,319,0,1,Allowed
USER_03497,58,37,5054,0,1,Allowed
USER_03498,180,143,19183,0,0,Suspicious
USER_03499,27,4,1836,0,1,Allowed
USER_03500,11,3,1127,0,1,Allowed
USER_03501,7,44,2352,0,1,Allowed
USER_03502,27,500,11502,0,2,Blocked
USER_03503,13,9,3025,0,1,Allowed
USER_03504,34,5,827,0,1,Allowed
USER_03505,5,2,445,0,1,Allowed
USER_03506,34,9,1138,0,1,Allowed
USER_03507,13,3,1246,0,1,Allowed
USER_03508,10,5,652,0,1,Allowed
USER_03509,4,11,374,0,1,Allowed
USER_03510,13,8,6704,0,1,Allowed
USER_03511,21,3,605,0,1,Allowed
USER_03512,30,4,865,0,1,Allowed
USER_03513,7,8,616,0,1,Allowed
USER_03514,17,16,8676,0,1,Allowed
USER_03515,84,40,4482,0,0,Suspicious
USER_03516,10,3,904,0,1,Allowed
USER_03517,47,39,1685,0,1,Allowed
USER_03518,5,2,1816,0,1,Allowed
USER_03519,12,8,557,0,1,Allowed
USER_03520,51,25,10746,0,1,Allowed
USER_03521,20,2,457,0,1,Allowed
USER_03522,180,31,4035,0,0,Suspicious
USER_03523,180,111,53329,1,0,Suspicious
USER_03524,5,8,544,0,1,Allowed
USER_03525,35,48,3017,0,1,Allowed
USER_03526,45,61,4385,0,1,Allowed
USER_03527,106,37,11169,0,0,Suspicious
USER_03528,1,1,917,0,1,Allowed
USER_03529,35,4,1069,0,1,Allowed
USER_03530,17,33,34595,0,1,Allowed
USER_03531,9,2,650,0,1,Allowed
USER_03532,19,2,659,0,1,Allowed
USER_03533,0,7,664,0,1,Allowed
USER_03534,23,7,343,0,1,Allowed
USER_03535,7,6,756,0,1,Allowed
USER_03536,1,4,1224,0,1,Allowed
USER_03537,18,10,513,0,1,Allowed
USER_03538,5,5,797,0,1,Allowed
USER_03539,54,21,3121,0,1,Allowed
USER_03540,33,1,494,0,1,Allowed
USER_03541,57,28,1168,0,1,Allowed
USER_03542,7,2,1206,0,1,Allowed
USER_03543,63,500,86623,1,2,Blocked
USER_03544,31,5,20880,0,1,Allowed
USER_03545,1,11,342,0,1,Allowed
USER_03546,42,4,662,0,1,Allowed
USER_03547,3,4,692,0,1,Allowed
USER_03548,41,10,846,0,1,Allowed
USER_03549,31,3,646,0,1,Allowed
USER_03550,1,7,218,0,1,Allowed
USER_03551,9,38,4235,0,1,Allowed
USER_03552,0,1,490,0,1,Allowed
USER_03553,22,1,258,0,1,Allowed
USER_03554,10,3,929,0,1,Allowed
USER_03555,180,18,4270,0,0,Suspicious
USER_03556,8,4,569,0,1,Allowed
USER_03557,35,7,715,0,1,Allowed
USER_03558,31,8,574,0,1,Allowed
USER_03559,33,5,540,0,1,Allowed
USER_03560,44,34,2016,0,1,Allowed
USER_03561,180,354,156697,1,2,Blocked
USER_03562,66,17,1747,0,1,Allowed
USER_03563,47,20,18784,0,1,Allowed
USER_03564,22,92,54047,1,1,Allowed
USER_03565,5,4,730,0,1,Allowed
USER_03566,2,2,715,0,1,Allowed
USER_03567,45,8,602,0,1,Allowed
USER_03568,146,125,15709,0,0,Suspicious
USER_03569,4,2,1688,0,1,Allowed
USER_03570,31,65,1711,0,1,Allowed
USER_03571,180,53,10540,0,0,Suspicious
USER_03572,32,2,1169,0,1,Allowed
USER_03573,2,9,584,0,1,Allowed
USER_03574,40,4,261,0,1,Allowed
USER_03575,24,3,638,0,1,Allowed
USER_03576,1,2,1298,0,1,Allowed
USER_03577,3,276,327482,1,2,Blocked
USER_03578,2,3,1271,0,1,Allowed
USER_03579,10,19,6074,0,1,Allowed
USER_03580,3,2,1792,0,1,Allowed
USER_03581,114,33,1908,0,0,Suspicious
USER_03582,180,296,147828,1,2,Blocked
USER_03583,93,32,3791,0,0,Suspicious
USER_03584,10,151,5073,0,1,Allowed
USER_03585,12,5,646,0,1,Allowed
USER_03586,22,10,779,0,1,Allowed
USER_03587,5,5,477,0,1,Allowed
USER_03588,18,9,714,0,1,Allowed
USER_03589,6,8,308,0,1,Allowed
USER_03590,1,4,1680,0,1,Allowed
USER_03591,0,4,389,0,1,Allowed
USER_03592,29,18,2040,0,1,Allowed
USER_03593,68,1,708,0,1,Allowed
USER_03594,10,2,1705,0,1,Allowed
USER_03595,14,6,665,0,1,Allowed
USER_03596,18,8,363,0,1,Allowed
USER_03597,4,10,411,0,1,Allowed
USER_03598,5,3,622,0,1,Allowed
USER_03599,0,3,633,0,1,Allowed
USER_03600,6,3,389,0,1,Allowed
USER_03601,10,8,462,0,1,Allowed
USER_03602,8,3,566,0,1,Allowed
USER_03603,11,5,636,0,1,Allowed
USER_03604,49,6,819,0,1,Allowed
USER_03605,20,3,700,0,1,Allowed
USER_03606,30,191,8330,0,1,Allowed
USER_03607,28,63,2889,0,1,Allowed
USER_03608,38,4,418,0,1,Allowed
USER_03609,14,3,865,0,1,Allowed
USER_03610,19,2,1739,0,1,Allowed
USER_03611,51,15,2404,0,1,Allowed
USER_03612,17,5,851,0,1,Allowed
USER_03613,21,3,1114,0,1,Allowed
USER_03614,5,5,501,0,1,Allowed
USER_03615,4,34,2113,0,1,Allowed
USER_03616,22,3,1606,0,1,Allowed
USER_03617,98,67,3692,0,0,Suspicious
USER_03618,27,2,689,0,1,Allowed
USER_03619,40,27,9551,0,1,Allowed
USER_03620,81,88,7790,0,0,Suspicious
USER_03621,9,1,570,0,1,Allowed
USER_03622,40,5,1107,0,1,Allowed
USER_03623,32,6,645,0,1,Allowed
USER_03624,13,2,1021,0,1,Allowed
USER_03625,32,5,365,0,1,Allowed
USER_03626,31,2,1173,0,1,Allowed
USER_03627,125,27,3534,0,0,Suspicious
USER_03628,33,2,669,0,1,Allowed
USER_03629,11,22,1585,0,1,Allowed
USER_03630,2,11,1248,0,1,Allowed
USER_03631,23,17,2689,0,1,Allowed
USER_03632,1,5,453,0,1,Allowed
USER_03633,2,4,1433,0,1,Allowed
USER_03634,49,4,410,0,1,Allowed
USER_03635,0,2,842,0,1,Allowed
USER_03636,52,1,738,0,1,Allowed
USER_03637,5,1,752,0,1,Allowed
USER_03638,52,7,905,0,1,Allowed
USER_03639,32,3,515,0,1,Allowed
USER_03640,10,4,283,0,1,Allowed
USER_03641,98,14,5453,0,0,Suspicious
USER_03642,30,2,1402,0,1,Allowed
USER_03643,38,3,341,0,1,Allowed
USER_03644,15,8,742,0,1,Allowed
USER_03645,15,6,244,0,1,Allowed
USER_03646,2,2,369,0,1,Allowed
USER_03647,58,264,26363,0,2,Blocked
USER_03648,2,6,967,0,1,Allowed
USER_03649,36,18,12354,0,1,Allowed
USER_03650,1,1,212,0,1,Allowed
USER_03651,10,3,315,0,1,Allowed
USER_03652,5,2,466,0,1,Allowed
USER_03653,47,99,3642,0,1,Allowed
USER_03654,75,45,5029,0,0,Suspicious
USER_03655,16,7,912,0,1,Allowed
USER_03656,10,7,610,0,1,Allowed
USER_03657,29,12,9626,0,1,Allowed
USER_03658,74,5,763,0,0,Suspicious
USER_03659,3,4,463,0,1,Allowed
USER_03660,19,4,564,0,1,Allowed
USER_03661,7,2,656,0,1,Allowed
USER_03662,21,4,1955,0,1,Allowed
USER_03663,8,5,414,0,1,Allowed
USER_03664,3,8,510,0,1,Allowed
USER_03665,33,30,10188,0,1,Allowed
USER_03666,109,65,5941,0,0,Suspicious
USER_03667,14,10,603,0,1,Allowed
USER_03668,1,2,474,0,1,Allowed
USER_03669,21,1,470,0,1,Allowed
USER_03670,9,12,458,0,1,Allowed
USER_03671,5,3,732,0,1,Allowed
USER_03672,12,8,438,0,1,Allowed
USER_03673,50,2,1794,0,1,Allowed
USER_03674,7,4,715,0,1,Allowed
USER_03675,8,14,6040,0,1,Allowed
USER_03676,4,5,868,0,1,Allowed
USER_03677,26,43,9250,0,1,Allowed
USER_03678,25,7,986,0,1,Allowed
USER_03679,2,4,780,0,1,Allowed
USER_03680,0,3,546,0,1,Allowed
USER_03681,50,3,644,0,1,Allowed
USER_03682,111,99,4505,0,0,Suspicious
USER_03683,72,17,160518,0,2,Blocked
USER_03684,110,44,1652,0,0,Suspicious
USER_03685,9,4,315,0,1,Allowed
USER_03686,15,3,918,0,1,Allowed
USER_03687,32,3,526,0,1,Allowed
USER_03688,4,2,379,0,1,Allowed
USER_03689,127,266,30551,1,2,Blocked
USER_03690,4,9,5959,0,1,Allowed
USER_03691,23,4,651,0,1,Allowed
USER_03692,23,5,581,0,1,Allowed
USER_03693,2,2,516,0,1,Allowed
USER_03694,15,167,44867,0,1,Allowed
USER_03695,57,7,582,0,1,Allowed
USER_03696,26,1,701,0,1,Allowed
USER_03697,26,4,589,0,1,Allowed
USER_03698,19,11,5957,0,1,Allowed
USER_03699,19,4,368,0,1,Allowed
USER_03700,17,2,364,0,1,Allowed
USER_03701,12,141,60289,0,1,Allowed
USER_03702,48,4,785,0,1,Allowed
USER_03703,39,14,410,0,1,Allowed
USER_03704,1,2,747,0,1,Allowed
USER_03705,32,4,651,0,1,Allowed
USER_03706,7,11,571,0,1,Allowed
USER_03707,29,10,797,0,1,Allowed
USER_03708,53,3,1820,0,1,Allowed
USER_03709,39,6,483,0,1,Allowed
USER_03710,23,7,523,0,1,Allowed
USER_03711,18,500,84215,0,2,Blocked
USER_03712,48,6,672,0,1,Allowed
USER_03713,36,3,723,0,1,Allowed
USER_03714,105,70,54437,0,0,Suspicious
USER_03715,13,15,2105,0,1,Allowed
USER_03716,1,6,623,0,1,Allowed
USER_03717,53,2,320,0,1,Allowed
USER_03718,31,55,4414,0,1,Allowed
USER_03719,24,1,445,0,1,Allowed
USER_03720,19,36,1612,0,1,Allowed
USER_03721,25,7,936,0,1,Allowed
USER_03722,82,25,7179,0,0,Suspicious
USER_03723,6,7,1217,0,1,Allowed
USER_03724,9,6,501,0,1,Allowed
USER_03725,7,13,1151,0,1,Allowed
USER_03726,10,11,6129,0,1,Allowed
USER_03727,30,1,980,0,1,Allowed
USER_03728,3,5,477,0,1,Allowed
USER_03729,4,3,669,0,1,Allowed
USER_03730,4,5,324,0,1,Allowed
USER_03731,6,75,4394,0,1,Allowed
USER_03732,14,42,5453,0,1,Allowed
USER_03733,8,10,1278,0,1,Allowed
USER_03734,25,15,13001,0,1,Allowed
USER_03735,15,23,5596,0,1,Allowed
USER_03736,0,5,450,0,1,Allowed
USER_03737,29,4,618,0,1,Allowed
USER_03738,6,5,490,0,1,Allowed
USER_03739,47,71,3148,0,1,Allowed
USER_03740,6,4,1255,0,1,Allowed
USER_03741,15,4,4938,0,1,Allowed
USER_03742,43,32,4284,0,1,Allowed
USER_03743,20,44,9668,0,1,Allowed
USER_03744,5,3,522,0,1,Allowed
USER_03745,15,8,713,0,1,Allowed
USER_03746,74,4,1005,0,0,Suspicious
USER_03747,0,5,269,0,1,Allowed
USER_03748,29,7,485,0,1,Allowed
USER_03749,18,2,1463,0,1,Allowed
USER_03750,31,28,4909,0,1,Allowed
USER_03751,2,5,460,0,1,Allowed
USER_03752,7,2,490,0,1,Allowed
USER_03753,55,4,951,0,1,Allowed
USER_03754,0,8,1824,0,1,Allowed
USER_03755,25,9,583,0,1,Allowed
USER_03756,115,1,718,0,0,Suspicious
USER_03757,18,3,381,0,1,Allowed
USER_03758,27,6,364,0,1,Allowed
USER_03759,2,5,1449,0,1,Allowed
USER_03760,61,36,6843,0,1,Allowed
USER_03761,0,149,44097,0,1,Allowed
USER_03762,35,190,10517,0,1,Allowed
USER_03763,50,500,141008,0,2,Blocked
USER_03764,11,500,48808,1,2,Blocked
USER_03765,154,279,43389,1,2,Blocked
USER_03766,30,326,4846,0,2,Blocked
USER_03767,22,6,521,0,1,Allowed
USER_03768,70,3,1143,0,1,Allowed
USER_03769,54,7,3402,0,1,Allowed
USER_03770,26,7,659,0,1,Allowed
USER_03771,35,3,1559,0,1,Allowed
USER_03772,16,3,919,0,1,Allowed
USER_03773,92,4,1256,0,0,Suspicious
USER_03774,0,3,750,0,1,Allowed
USER_03775,39,5,1612,0,1,Allowed
USER_03776,180,336,39654,1,2,Blocked
USER_03777,8,5,460,0,1,Allowed
USER_03778,3,2,187,0,1,Allowed
USER_03779,0,48,11213,0,1,Allowed
USER_03780,61,30,8270,0,1,Allowed
USER_03781,76,3,722,0,0,Suspicious
USER_03782,5,5,633,0,1,Allowed
USER_03783,12,30,1530,0,1,Allowed
USER_03784,13,3,1394,0,1,Allowed
USER_03785,44,2,261,0,1,Allowed
USER_03786,3,3,530,0,1,Allowed
USER_03787,32,2,434,0,1,Allowed
USER_03788,3,70,8845,0,1,Allowed
USER_03789,13,6,675,0,1,Allowed
USER_03790,57,3,1175,0,1,Allowed
USER_03791,9,4,338,0,1,Allowed
USER_03792,42,75,7289,0,1,Allowed
USER_03793,22,34,2693,0,1,Allowed
USER_03794,180,32,8532,0,0,Suspicious
USER_03795,45,17,10827,0,1,Allowed
USER_03796,53,5,552,0,1,Allowed
USER_03797,31,26,7937,0,1,Allowed
USER_03798,0,11,793,0,1,Allowed
USER_03799,80,74,3259,0,0,Suspicious
USER_03800,17,15,2845,0,1,Allowed
USER_03801,11,3,452,0,1,Allowed
USER_03802,3,12,993,0,1,Allowed
USER_03803,180,500,66219,1,2,Blocked
USER_03804,3,10,1762,0,1,Allowed
USER_03805,16,4,1145,0,1,Allowed
USER_03806,24,4,578,0,1,Allowed
USER_03807,148,459,211115,1,2,Blocked
USER_03808,2,1,611,0,1,Allowed
USER_03809,67,170,9915,0,0,Suspicious
USER_03810,20,8,512,0,1,Allowed
USER_03811,28,23,3588,0,1,Allowed
USER_03812,56,4,683,0,1,Allowed
USER_03813,6,2,552,0,1,Allowed
USER_03814,11,49,7496,0,1,Allowed
USER_03815,20,2,875,0,1,Allowed
USER_03816,32,3,820,0,1,Allowed
USER_03817,29,2,739,0,1,Allowed
USER_03818,180,251,500000,1,2,Blocked
USER_03819,1,4,962,0,1,Allowed
USER_03820,90,28,7368,0,0,Suspicious
USER_03821,36,5,1411,0,1,Allowed
USER_03822,0,174,2397,1,1,Allowed
USER_03823,3,2,1691,0,1,Allowed
USER_03824,3,1,2135,0,1,Allowed
USER_03825,12,47,4004,0,1,Allowed
USER_03826,23,14,4952,0,1,Allowed
USER_03827,0,29,3262,0,1,Allowed
USER_03828,35,5,1491,0,1,Allowed
USER_03829,13,2,404,0,1,Allowed
USER_03830,4,13,5269,0,1,Allowed
USER_03831,22,3,322,0,1,Allowed
USER_03832,38,2,341,0,1,Allowed
USER_03833,5,10,514,0,1,Allowed
USER_03834,14,4,445,0,1,Allowed
USER_03835,7,3,484,0,1,Allowed
USER_03836,1,5,876,0,1,Allowed
USER_03837,26,32,9302,0,1,Allowed
USER_03838,12,15,2592,0,1,Allowed
USER_03839,73,235,3848,0,0,Suspicious
USER_03840,0,7,698,0,1,Allowed
USER_03841,4,3,768,0,1,Allowed
USER_03842,19,176,99333,0,2,Blocked
USER_03843,139,213,36946,1,0,Suspicious
USER_03844,9,4,2146,0,1,Allowed
USER_03845,1,2,646,0,1,Allowed
USER_03846,30,446,77716,1,2,Blocked
USER_03847,42,6,478,0,1,Allowed
USER_03848,25,3,845,0,1,Allowed
USER_03849,79,36,3014,0,0,Suspicious
USER_03850,21,2,503,0,1,Allowed
USER_03851,8,8,1436,0,1,Allowed
USER_03852,16,3,1062,0,1,Allowed
USER_03853,17,19,2475,0,1,Allowed
USER_03854,13,11,184,0,1,Allowed
USER_03855,26,2,446,0,1,Allowed
USER_03856,4,23,13442,0,1,Allowed
USER_03857,42,67,40737,0,1,Allowed
USER_03858,11,7,511,0,1,Allowed
USER_03859,13,3,1005,0,1,Allowed
USER_03860,48,11,3522,0,1,Allowed
USER_03861,84,11,7565,0,0,Suspicious
USER_03862,62,59,8220,0,1,Allowed
USER_03863,40,45,4062,0,1,Allowed
USER_03864,12,5,399,0,1,Allowed
USER_03865,10,2,629,0,1,Allowed
USER_03866,58,4,507,0,1,Allowed
USER_03867,5,3,1698,0,1,Allowed
USER_03868,36,55,11245,0,1,Allowed
USER_03869,3,4,1204,0,1,Allowed
USER_03870,39,73,8628,0,1,Allowed
USER_03871,35,5,594,0,1,Allowed
USER_03872,2,120,32275,0,1,Allowed
USER_03873,100,120,18635,0,0,Suspicious
USER_03874,12,3,663,0,1,Allowed
USER_03875,148,15,18615,0,0,Suspicious
USER_03876,20,4,313,0,1,Allowed
USER_03877,15,5,1158,0,1,Allowed
USER_03878,9,1,669,0,1,Allowed
USER_03879,5,7,1116,0,1,Allowed
USER_03880,18,2,498,0,1,Allowed
USER_03881,20,13,5751,0,1,Allowed
USER_03882,23,2,1994,0,1,Allowed
USER_03883,10,4,1253,0,1,Allowed
USER_03884,81,2,2237,0,0,Suspicious
USER_03885,5,3,1119,0,1,Allowed
USER_03886,5,17,4547,0,1,Allowed
USER_03887,17,2,356,0,1,Allowed
USER_03888,64,39,17315,0,1,Allowed
USER_03889,11,2,228,0,1,Allowed
USER_03890,70,4,478,0,1,Allowed
USER_03891,0,12,1380,0,1,Allowed
USER_03892,18,7,829,0,1,Allowed
USER_03893,2,2,679,0,1,Allowed
USER_03894,34,69,2388,0,1,Allowed
USER_03895,107,68,50506,0,0,Suspicious
USER_03896,8,6,628,0,1,Allowed
USER_03897,1,2,176,0,1,Allowed
USER_03898,81,137,24841,0,0,Suspicious
USER_03899,133,69,16705,0,0,Suspicious
USER_03900,52,4,702,0,1,Allowed
USER_03901,10,4,424,0,1,Allowed
USER_03902,10,4,823,0,1,Allowed
USER_03903,11,4,707,0,1,Allowed
USER_03904,6,4,450,0,1,Allowed
USER_03905,7,2,1355,0,1,Allowed
USER_03906,13,1,993,0,1,Allowed
USER_03907,10,3,1274,0,1,Allowed
USER_03908,84,245,10493,0,0,Suspicious
USER_03909,0,6,987,0,1,Allowed
USER_03910,7,2,353,0,1,Allowed
USER_03911,26,4,185,0,1,Allowed
USER_03912,23,3,411,0,1,Allowed
USER_03913,1,8,1207,0,1,Allowed
USER_03914,0,3,869,0,1,Allowed
USER_03915,8,5,187,0,1,Allowed
USER_03916,9,7,321,0,1,Allowed
USER_03917,10,6,264,0,1,Allowed
USER_03918,1,1,856,0,1,Allowed
USER_03919,141,229,124623,1,2,Blocked
USER_03920,11,2,798,0,1,Allowed
USER_03921,11,8,463,0,1,Allowed
USER_03922,9,6,373,0,1,Allowed
USER_03923,119,19,3541,0,0,Suspicious
USER_03924,6,4,354,0,1,Allowed
USER_03925,19,3,907,0,1,Allowed
USER_03926,4,53,10037,0,1,Allowed
USER_03927,29,35,1257,0,1,Allowed
USER_03928,13,8,527,0,1,Allowed
USER_03929,111,40,3180,0,0,Suspicious
USER_03930,40,5,592,0,1,Allowed
USER_03931,34,6,300,0,1,Allowed
USER_03932,29,40,14787,0,1,Allowed
USER_03933,25,4,849,0,1,Allowed
USER_03934,16,53,3673,0,1,Allowed
USER_03935,29,4,243,0,1,Allowed
USER_03936,4,5,497,0,1,Allowed
USER_03937,63,5,1563,0,1,Allowed
USER_03938,8,7,976,0,1,Allowed
USER_03939,59,34,3197,0,1,Allowed
USER_03940,31,2,533,0,1,Allowed
USER_03941,5,13,1563,0,1,Allowed
USER_03942,17,179,10210,0,1,Allowed
USER_03943,7,3,1327,0,1,Allowed
USER_03944,29,1,938,0,1,Allowed
USER_03945,36,5,505,0,1,Allowed
USER_03946,49,11,3936,0,1,Allowed
USER_03947,9,19,12239,0,1,Allowed
USER_03948,24,141,2777,0,1,Allowed
USER_03949,16,15,4323,0,1,Allowed
USER_03950,112,54,6569,0,0,Suspicious
USER_03951,15,3,416,0,1,Allowed
USER_03952,35,3,339,0,1,Allowed
USER_03953,1,3,1256,0,1,Allowed
USER_03954,80,10,4279,0,0,Suspicious
USER_03955,47,56,9812,0,1,Allowed
USER_03956,68,13,353,0,1,Allowed
USER_03957,6,16,2494,0,1,Allowed
USER_03958,106,13,3595,0,0,Suspicious
USER_03959,1,6,577,0,1,Allowed
USER_03960,34,2,482,0,1,Allowed
USER_03961,15,7,985,0,1,Allowed
USER_03962,17,4,488,0,1,Allowed
USER_03963,13,4,444,0,1,Allowed
USER_03964,21,3,364,0,1,Allowed
USER_03965,6,3,640,0,1,Allowed
USER_03966,16,7,558,0,1,Allowed
USER_03967,22,87,4528,0,1,Allowed
USER_03968,139,92,4442,0,0,Suspicious
USER_03969,52,62,1007,0,1,Allowed
USER_03970,31,3,443,0,1,Allowed
USER_03971,26,6,882,0,1,Allowed
USER_03972,22,10,594,0,1,Allowed
USER_03973,19,4,553,0,1,Allowed
USER_03974,39,500,23903,0,2,Blocked
USER_03975,0,4,1454,0,1,Allowed
USER_03976,36,8,327,0,1,Allowed
USER_03977,2,3,1659,0,1,Allowed
USER_03978,11,2,1161,0,1,Allowed
USER_03979,39,44,7921,0,1,Allowed
USER_03980,72,158,12346,0,0,Suspicious
USER_03981,14,3,886,0,1,Allowed
USER_03982,22,3,1068,0,1,Allowed
USER_03983,23,5,1018,0,1,Allowed
USER_03984,52,11,824,0,1,Allowed
USER_03985,7,9,1399,0,1,Allowed
USER_03986,17,10,585,0,1,Allowed
USER_03987,180,500,18017,0,2,Blocked
USER_03988,55,460,22527,0,2,Blocked
USER_03989,3,3,833,0,1,Allowed
USER_03990,0,8,1360,0,1,Allowed
USER_03991,40,50,5401,0,1,Allowed
USER_03992,4,11,312,0,1,Allowed
USER_03993,19,5,402,0,1,Allowed
USER_03994,10,2,372,0,1,Allowed
USER_03995,55,14,7362,0,1,Allowed
USER_03996,17,3,206,0,1,Allowed
USER_03997,18,4,758,0,1,Allowed
USER_03998,48,10,503,0,1,Allowed
USER_03999,2,3,534,0,1,Allowed
USER_04000,41,30,10680,0,1,Allowed
USER_04001,3,12,773,0,1,Allowed
USER_04002,20,5,611,0,1,Allowed
USER_04003,0,77,2731,0,1,Allowed
USER_04004,177,20,4309,0,0,Suspicious
USER_04005,23,2,436,0,1,Allowed
USER_04006,5,4,880,0,1,Allowed
USER_04007,2,85,8391,0,1,Allowed
USER_04008,81,5,1106,0,0,Suspicious
